GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0097517	contractile actin filament bundle	1.59e-05	1.59e-05	1	LIMA1,CNN2,ACTN1,FSCN1,SORBS1,TEK,MYH10,SEPT11,TPM1,SHROOM4,FBLIM1,SYNPO2
GO:0001725	stress fiber	1.59e-05	1.59e-05	1	LIMA1,CNN2,ACTN1,FSCN1,SORBS1,TEK,MYH10,SEPT11,TPM1,SHROOM4,FBLIM1,SYNPO2
GO:0005884	actin filament	1.15e-02	1.15e-02	1	ACTN1,FSCN1,PLS3,DPYSL3,PKD2,TEK,PALLD,TPM1,IQGAP2,SHROOM4,LMOD1
GO:0031941	filamentous actin	4.69e-02	4.69e-02	1	FSCN1,DPYSL3,PKD2,IQGAP2,SHROOM4
GO:0002102	podosome	2.86e-02	2.86e-02	1	FSCN1,SH3PXD2A,VCAM1,SH3PXD2B
GO:0097447	dendritic tree	3.77e-02	3.77e-02	1	MARK4,FYN,ABL1,WFS1,DLG4,LRP4,APP,PLK2,NLGN4X,FARP1,THY1,CAPN2,MAP1A,CPT1C,CDK5R1,APOD,MME,ARHGEF15,ELFN1,TUBB3
GO:0030425	dendrite	3.35e-02	3.35e-02	1	MARK4,FYN,ABL1,WFS1,DLG4,LRP4,APP,PLK2,NLGN4X,FARP1,THY1,CAPN2,MAP1A,CPT1C,CDK5R1,APOD,MME,ARHGEF15,ELFN1,TUBB3
GO:0005902	microvillus	3.50e-02	3.50e-02	1	FSCN1,TEK,PODXL,AOC3,ANGPT1,PDPN,VCAM1
GO:0030175	filopodium	2.34e-02	2.34e-02	1	FSCN1,ACTA2,PODXL,IQGAP2,ITGB1,PDPN,VCAM1,ACTG2,ANTXR1
GO:0071437	invadopodium	2.91e-03	2.91e-03	1	FSCN1,FAP,ITGB1,PDPN,DPP4
GO:0031253	cell projection membrane	3.03e-02	3.03e-02	1	EVC,FSCN1,FAP,PODXL,SMO,CD36,TPM1,CASK,ITGB1,THY1,PSD3,ITGA5,PDPN,DLC1,ANTXR1,ROBO2,DPP4,AQP1
GO:0071438	invadopodium membrane	1.30e-02	1.30e-02	1	FAP,ITGB1,DPP4
GO:0031594	neuromuscular junction	1.68e-02	1.68e-02	1	PDZRN3,LRP4,ITGB1,SPOCK1,CDK5R1,F2R
GO:0098589	membrane region	5.21e-07	5.21e-07	1	TFPI,FYN,EHD2,GPC1,SORBS1,CAV1,ARID3A,TEK,PTGIS,KDR,SMO,LRP4,CD36,APP,CRB2,SERPINH1,ITGB1,GJA1,THY1,ANGPT1,MARVELD1,PDPN,CAPN2,RFTN2,TGFBR2,DLC1,IRS1,MYADM,F2R,BICD2,ARC
GO:0098857	membrane microdomain	8.46e-07	8.46e-07	1	TFPI,FYN,EHD2,GPC1,SORBS1,CAV1,ARID3A,TEK,PTGIS,KDR,SMO,LRP4,CD36,APP,CRB2,SERPINH1,ITGB1,GJA1,THY1,ANGPT1,MARVELD1,PDPN,CAPN2,RFTN2,TGFBR2,DLC1,IRS1,MYADM,F2R,ARC
GO:0045121	membrane raft	7.62e-07	7.62e-07	1	TFPI,FYN,EHD2,GPC1,SORBS1,CAV1,ARID3A,TEK,PTGIS,KDR,SMO,LRP4,CD36,APP,CRB2,SERPINH1,ITGB1,GJA1,THY1,ANGPT1,MARVELD1,PDPN,CAPN2,RFTN2,TGFBR2,DLC1,IRS1,MYADM,F2R,ARC
GO:0044853	plasma membrane raft	2.78e-02	2.78e-02	1	TFPI,EHD2,CAV1,PTGIS,SMO,LRP4,TGFBR2,DLC1,IRS1,F2R
GO:0005901	caveola	5.39e-03	5.39e-03	1	TFPI,EHD2,CAV1,PTGIS,SMO,LRP4,TGFBR2,DLC1,IRS1,F2R
GO:0043202	lysosomal lumen	4.90e-04	4.90e-04	1	DCN,VCAN,GPC1,OGN,SDC1,FMOD,OMD,LUM,HSPG2,CTSK,ACAN,SDC2,CSPG4,BGN,GPC6
GO:0070161	anchoring junction	2.96e-11	2.96e-11	1	CYTH3,MRC2,TSPAN9,VIM,LIMA1,BCAR1,CNN2,FGFR3,ACTN1,FERMT2,FAP,FAT1,SORBS1,CAV1,PPFIBP1,PTK7,PDGFRB,RND3,PLAU,LRP1,FLNC,PALLD,CNN1,MPRIP,KRAS,ITGA11,TGFB1I1,KIFC3,EPHA2,HSPG2,RHOB,PHLDB2,CASK,ITGB1,GJA1,DAB2,THY1,MMP14,FZD1,ITGA5,FBLIM1,NEXN,DDR2,CAPN2,ITGA2,DLC1,JAM3,SYNPO2,CSPG4,PLEC,CDH5,FZD2,FHL3,FLRT2,AFAP1,MME,PDLIM7,ANXA6,DPP4,PARVA,MPZL1,TGM2,ITGA1,SCARF2
GO:0005912	adherens junction	3.40e-11	3.40e-11	1	CYTH3,MRC2,TSPAN9,VIM,LIMA1,BCAR1,CNN2,FGFR3,ACTN1,FERMT2,FAP,FAT1,SORBS1,CAV1,PPFIBP1,PTK7,PDGFRB,RND3,PLAU,LRP1,FLNC,PALLD,CNN1,MPRIP,KRAS,ITGA11,TGFB1I1,KIFC3,EPHA2,HSPG2,RHOB,PHLDB2,CASK,ITGB1,GJA1,DAB2,THY1,MMP14,FZD1,ITGA5,FBLIM1,NEXN,DDR2,CAPN2,ITGA2,DLC1,SYNPO2,CSPG4,PLEC,CDH5,FZD2,FHL3,FLRT2,AFAP1,MME,PDLIM7,ANXA6,DPP4,PARVA,MPZL1,TGM2,ITGA1,SCARF2
GO:0030055	cell-substrate junction	1.88e-13	1.88e-13	1	MRC2,TSPAN9,VIM,LIMA1,BCAR1,CNN2,FGFR3,ACTN1,FERMT2,FAP,FAT1,SORBS1,CAV1,PPFIBP1,PTK7,PDGFRB,RND3,PLAU,LRP1,FLNC,PALLD,CNN1,MPRIP,KRAS,ITGA11,TGFB1I1,EPHA2,HSPG2,RHOB,PHLDB2,CASK,ITGB1,GJA1,DAB2,THY1,MMP14,FZD1,ITGA5,FBLIM1,NEXN,DDR2,CAPN2,ITGA2,DLC1,SYNPO2,CSPG4,PLEC,FZD2,FHL3,FLRT2,AFAP1,MME,PDLIM7,ANXA6,DPP4,PARVA,MPZL1,TGM2,ITGA1,SCARF2
GO:0005924	cell-substrate adherens junction	1.01e-13	1.01e-13	1	MRC2,TSPAN9,VIM,LIMA1,BCAR1,CNN2,FGFR3,ACTN1,FERMT2,FAP,FAT1,SORBS1,CAV1,PPFIBP1,PTK7,PDGFRB,RND3,PLAU,LRP1,FLNC,PALLD,CNN1,MPRIP,KRAS,ITGA11,TGFB1I1,EPHA2,HSPG2,RHOB,PHLDB2,CASK,ITGB1,GJA1,DAB2,THY1,MMP14,FZD1,ITGA5,FBLIM1,NEXN,DDR2,CAPN2,ITGA2,DLC1,SYNPO2,CSPG4,PLEC,FZD2,FHL3,FLRT2,AFAP1,MME,PDLIM7,ANXA6,DPP4,PARVA,MPZL1,TGM2,ITGA1,SCARF2
GO:0005925	focal adhesion	8.07e-14	8.07e-14	1	MRC2,TSPAN9,VIM,LIMA1,BCAR1,CNN2,FGFR3,ACTN1,FERMT2,FAP,FAT1,SORBS1,CAV1,PPFIBP1,PTK7,PDGFRB,RND3,PLAU,LRP1,FLNC,PALLD,CNN1,MPRIP,KRAS,ITGA11,TGFB1I1,EPHA2,HSPG2,RHOB,PHLDB2,CASK,ITGB1,GJA1,DAB2,THY1,MMP14,FZD1,ITGA5,FBLIM1,NEXN,DDR2,CAPN2,ITGA2,DLC1,SYNPO2,CSPG4,PLEC,FZD2,FHL3,FLRT2,AFAP1,MME,PDLIM7,ANXA6,DPP4,PARVA,MPZL1,TGM2,ITGA1,SCARF2
GO:0097060	synaptic membrane	4.36e-02	4.36e-02	1	SNCAIP,SRPX2,CPE,SYNE1,DLG4,LRP4,CASK,NLGN2,F2R,PDE2A
GO:0009898	cytoplasmic side of plasma membrane	4.27e-02	4.27e-02	1	CYTH3,FYN,FERMT2,RASAL2,ABL1,ERRFI1,DLG4,KRAS,FARP1,GNA14,SHROOM4,GEM,KCNAB1,SNX18,RASA3,GNG2
GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	2.48e-02	2.48e-02	1	CYTH3,FYN,FERMT2,ABL1,ERRFI1,DLG4,KRAS,FARP1,GNA14,KCNAB1,SNX18,GNG2
GO:0002020	protease binding	1.53e-03	1.53e-03	1	TIMP2,FAP,TIMP3,COMP,SERPINE1,COL1A1,VWF,FN1,F3,ECM1,ADAMTSL4,ITGB1,ADAMTS4,COL1A2,COL3A1,CST1,DPP4
GO:0008191	metalloendopeptidase inhibitor activity	2.91e-03	2.91e-03	1	TIMP2,TIMP3,SPOCK2,RECK,SPOCK1
GO:0050510	N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity	6.31e-03	6.31e-03	1	CHPF,CHSY1,CHSY3
GO:0097110	scaffold protein binding	4.37e-03	4.37e-03	1	CACNA1G,VIM,PDE4D,ITPR2,DLG4,LRP4,NLGN4X,KRT5,CACNA1H
GO:0004112	cyclic-nucleotide phosphodiesterase activity	3.50e-02	3.50e-02	1	PDE10A,PDE4D,PDE5A,PDE7B,PDE2A
GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	2.99e-02	2.99e-02	1	PDE10A,PDE4D,PDE5A,PDE7B,PDE2A
GO:0016641	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	3.52e-02	3.52e-02	1	LOX,AOC3,LOXL2,VCAM1
GO:0005201	extracellular matrix structural constituent	5.49e-44	5.49e-44	1	DCN,VCAN,ELN,COL11A1,FBLN1,COL5A3,COL16A1,NID2,LAMB1,COL9A3,COMP,TFPI2,PCOLCE,AEBP1,OGN,ASPN,COL1A1,MGP,COL12A1,LAMA4,COL7A1,EFEMP1,FN1,PRG4,NID1,LTBP2,TGFBI,FMOD,PXDN,COL5A1,MATN3,POSTN,COL4A2,THBS1,EMILIN1,LUM,FBLN5,COL6A1,COL6A2,HSPG2,DPT,COL8A1,ACAN,COL6A3,IGFBP7,FBLN2,COL1A2,FBN1,MFAP4,TNXB,COL3A1,COL8A2,EFEMP2,PODN,BGN,COL4A1,COL14A1,MFAP5,COL5A2,COL15A1,COL6A6
GO:0030020	extracellular matrix structural constituent conferring tensile strength	1.37e-17	1.37e-17	1	COL5A3,COL16A1,COL9A3,COL1A1,COL12A1,COL7A1,COL5A1,COL4A2,COL6A1,COL6A2,COL8A1,COL6A3,COL1A2,COL3A1,COL8A2,COL4A1,COL14A1,COL5A2,COL15A1,COL6A6
GO:0030021	extracellular matrix structural constituent conferring compression resistance	1.17e-08	1.17e-08	1	DCN,VCAN,OGN,ASPN,PRG4,FMOD,LUM,HSPG2,ACAN,PODN,BGN
GO:0030023	extracellular matrix constituent conferring elasticity	1.52e-03	1.52e-03	1	EMILIN1,FBLN5,FBN1,COL4A1
GO:0051015	actin filament binding	3.95e-02	3.95e-02	1	LIMA1,ACTN1,FSCN1,PLS3,CORO2B,SYNE1,MYH10,TPM1,IQGAP2,SHROOM4,NEXN,ANTXR1,ANXA8
GO:0030551	cyclic nucleotide binding	4.40e-02	4.40e-02	1	PDE10A,PDE4D,PDE5A,PDE2A
GO:0030553	cGMP binding	3.22e-02	3.22e-02	1	PDE10A,PDE5A,PDE2A
GO:1903763	gap junction channel activity involved in cell communication by electrical coupling	6.31e-03	6.31e-03	1	GJA1,GJC1,GJC2
GO:0031690	adrenergic receptor binding	4.40e-02	4.40e-02	1	NEDD4,PDE4D,DLG4,ADRA2A
GO:0033612	receptor serine/threonine kinase binding	3.52e-02	3.52e-02	1	INHBA,BMP4,BMP2,BMP6
GO:0070696	transmembrane receptor protein serine/threonine kinase binding	2.86e-02	2.86e-02	1	INHBA,BMP4,BMP2,BMP6
GO:0048495	Roundabout binding	1.30e-02	1.30e-02	1	TGFB1I1,SLIT2,SLIT3
GO:0008237	metallopeptidase activity	6.38e-05	6.38e-05	1	FAP,ADAMTS2,MMP2,MMP11,AEBP1,CPE,CPZ,MMP19,ADAMTS7,ADAMTS14,ADAM12,ADAMTS12,ADAMTS5,MMP14,ADAMTS4,ADAMTS9,BMP1,PAPPA,MMP23B,MME,MMP17,MMP28
GO:0004175	endopeptidase activity	4.84e-02	4.84e-02	1	CAPN6,FAP,ADAMTS2,MMP2,PCSK5,MMP11,SFRP1,F3,PLAU,MMP19,ADAMTS7,ADAMTS14,CTSK,CORIN,ADAMTS12,ADAMTS5,MMP14,ADAMTS4,CAPN2,HTRA1,BMP1,HTRA3,PAPPA,MMP23B,MME,DPP4,CFD,MMP17,MMP28
GO:0004222	metalloendopeptidase activity	1.56e-06	1.56e-06	1	FAP,ADAMTS2,MMP2,MMP11,MMP19,ADAMTS7,ADAMTS14,ADAMTS12,ADAMTS5,MMP14,ADAMTS4,BMP1,PAPPA,MMP23B,MME,MMP17,MMP28
GO:0042043	neurexin family protein binding	1.21e-03	1.21e-03	1	CPE,SYTL2,NLGN4X,CASK,NLGN2
GO:0047238	glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	1.30e-02	1.30e-02	1	CHPF,CHSY1,CHSY3
GO:0019199	transmembrane receptor protein kinase activity	3.15e-09	3.15e-09	1	FLT4,EPHA3,TIE1,FGFR3,PDGFRL,PDGFRB,EFEMP1,NRP2,TEK,ACVR2A,KDR,PDGFRA,EPHA2,NTRK2,CRIM1,KIT,DDR2,TGFBR2,ROR2,SOSTDC1,ROR1
GO:0004713	protein tyrosine kinase activity	3.00e-05	3.00e-05	1	FYN,HGF,FLT4,EPHA3,TIE1,FGFR3,ABL1,PDGFRL,FGFR1OP2,FGF1,PDGFRB,EFEMP1,NRP2,TEK,KDR,PDGFRA,FGF7,EPHA2,NTRK2,CRIM1,KIT,DDR2,ROR2,ROR1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	1.05e-08	1.05e-08	1	FLT4,EPHA3,TIE1,FGFR3,PDGFRL,PDGFRB,EFEMP1,NRP2,TEK,KDR,PDGFRA,EPHA2,NTRK2,CRIM1,KIT,DDR2,ROR2,ROR1
GO:0005017	platelet-derived growth factor-activated receptor activity	2.01e-03	2.01e-03	1	PDGFRL,PDGFRB,PDGFRA
GO:0005021	vascular endothelial growth factor-activated receptor activity	3.00e-03	3.00e-03	1	FLT4,NRP2,KDR,PDGFRA
GO:0005035	death receptor activity	4.69e-02	4.69e-02	1	NGFR,TNFRSF8,TNFRSF19,EDA2R,TNFRSF10D
GO:0005031	tumor necrosis factor-activated receptor activity	4.69e-02	4.69e-02	1	NGFR,TNFRSF8,TNFRSF19,EDA2R,TNFRSF10D
GO:0070064	proline-rich region binding	3.52e-02	3.52e-02	1	NEDD4,ABL1,CCND1,GHR
GO:0098631	cell adhesion mediator activity	5.04e-03	5.04e-03	1	ITGA11,EMILIN1,ITGA10,LRRC4C,ITGB1,NTNG1,ITGA2,ITGA1
GO:0098634	cell-matrix adhesion mediator activity	5.31e-06	5.31e-06	1	ITGA11,EMILIN1,ITGA10,ITGB1,ITGA2,ITGA1
GO:0005518	collagen binding	3.97e-20	3.97e-20	1	MRC2,COL5A3,NID2,COMP,PCOLCE,ECM2,VWF,SPARC,FN1,NID1,TGFBI,THBS1,ITGA11,LUM,ITGA10,CTSK,SERPINH1,ITGB1,SPARCL1,DDR2,PCOLCE2,ITGA2,ANTXR1,LRRC15,C1QTNF1,PODN,COL14A1,ITGA1
GO:0098639	collagen binding involved in cell-matrix adhesion	1.31e-05	1.31e-05	1	ITGA11,ITGA10,ITGB1,ITGA2,ITGA1
GO:0004857	enzyme inhibitor activity	2.69e-03	2.69e-03	1	TFPI,DCN,TIMP2,TIMP3,SERPINE1,ASPN,SPOCK2,RECK,LRRC4B,PODNL1,SERPINF1,AGT,SPRY2,APP,SLIT2,IQGAP2,CRB2,LRRC4C,SERPINH1,SPOCK1,SKI,CAMK2N1,SPRED1,CST1,PKIA,SOCS5,LRRC15,PODN,BGN,FLRT2,SPRED2,PLN
GO:0019210	kinase inhibitor activity	1.10e-03	1.10e-03	1	DCN,ASPN,LRRC4B,PODNL1,SPRY2,LRRC4C,CAMK2N1,SPRED1,PKIA,SOCS5,LRRC15,PODN,BGN,FLRT2,SPRED2
GO:0019887	protein kinase regulator activity	2.39e-02	2.39e-02	1	DCN,ASPN,LRRC4B,PODNL1,SPRY2,LRRC4C,CAMK2N1,SPRED1,GREM1,IGF2,PKIA,SOCS5,LRRC15,PODN,CDK5R1,BGN,FLRT2,SPRED2
GO:0004860	protein kinase inhibitor activity	7.10e-04	7.10e-04	1	DCN,ASPN,LRRC4B,PODNL1,SPRY2,LRRC4C,CAMK2N1,SPRED1,PKIA,SOCS5,LRRC15,PODN,BGN,FLRT2,SPRED2
GO:0038064	collagen receptor activity	1.30e-02	1.30e-02	1	ITGA11,DDR2,ITGA2
GO:0038024	cargo receptor activity	2.23e-02	2.23e-02	1	LRP1,CD36,MEGF10,LRP12,DAB2,COLEC12,SSC5D,MRC1
GO:0005044	scavenger receptor activity	2.10e-02	2.10e-02	1	LRP1,CD36,MEGF10,COLEC12,SSC5D
GO:0017147	Wnt-protein binding	4.11e-06	4.11e-06	1	SFRP1,SFRP4,SMO,LRP4,SFRP2,APCDD1,FZD7,FZD1,ROR2,FZD2,ROR1
GO:0005158	insulin receptor binding	1.68e-02	1.68e-02	1	IGF1,SORBS1,IGF2,IRS1,ENPP1
GO:0015026	coreceptor activity	2.50e-02	2.50e-02	1	NGFR,PTK7,ACVR2A,ITGB1,ROR2,GPC6,ROR1
GO:0071936	coreceptor activity involved in Wnt signaling pathway	5.20e-03	5.20e-03	1	PTK7,ROR2,GPC6,ROR1
GO:1904929	coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway	1.52e-03	1.52e-03	1	PTK7,ROR2,GPC6,ROR1
GO:0042813	Wnt-activated receptor activity	1.29e-04	1.29e-04	1	SFRP1,SFRP4,LRP4,SFRP2,FZD7,FZD1,FZD2,ROR1
GO:0019838	growth factor binding	4.93e-11	4.93e-11	1	FLT4,GPC1,NGFR,FGFR3,SRPX2,COL1A1,PDGFRB,IGFBP5,NRP2,CTGF,TGFB3,TNFRSF8,KDR,PXDN,COL5A1,PDGFRA,CD36,THBS1,IGFBP4,COL6A1,NKD2,NTRK2,TGFBR2,COL1A2,IGFBP6,COL3A1,COL4A1
GO:0005520	insulin-like growth factor binding	3.52e-02	3.52e-02	1	IGFBP5,CTGF,IGFBP4,IGFBP6
GO:0031995	insulin-like growth factor II binding	3.22e-02	3.22e-02	1	IGFBP5,IGFBP4,IGFBP6
GO:0048407	platelet-derived growth factor binding	4.13e-07	4.13e-07	1	COL1A1,PDGFRB,COL5A1,PDGFRA,COL6A1,COL1A2,COL3A1,COL4A1
GO:1901681	sulfur compound binding	6.09e-09	6.09e-09	1	WISP2,SFRP1,WISP1,COMP,PCOLCE,ECM2,SEMA5A,FGF1,DPYSL3,FN1,CTGF,LRP1,COL5A1,POSTN,THBS1,CYR61,SLIT2,PTGES,FSTL1,PCOLCE2,CLEC3B,ITGA2,FBN1,TNXB,SELP,LPL,CHST15,THBS2,ENPP1
GO:0005539	glycosaminoglycan binding	1.83e-08	1.83e-08	1	VCAN,WISP2,EPYC,SFRP1,WISP1,COMP,PCOLCE,ECM2,SEMA5A,FGF1,DPYSL3,FN1,CTGF,COL5A1,POSTN,THBS1,CYR61,SLIT2,ACAN,FSTL1,TGFBR2,PCOLCE2,CLEC3B,FBN1,TNXB,SELP,LPL,THBS2
GO:0043394	proteoglycan binding	6.38e-05	6.38e-05	1	COMP,SEMA5A,NID1,LRP1,COL5A1,THBS1,CTSK,SLIT2,ITGA2
GO:0008201	heparin binding	2.97e-08	2.97e-08	1	WISP2,SFRP1,WISP1,COMP,PCOLCE,ECM2,FGF1,FN1,CTGF,COL5A1,POSTN,THBS1,CYR61,SLIT2,FSTL1,PCOLCE2,CLEC3B,FBN1,TNXB,SELP,LPL,THBS2
GO:0043395	heparan sulfate proteoglycan binding	1.68e-02	1.68e-02	1	COMP,SEMA5A,LRP1,ITGA2
GO:0042056	chemoattractant activity	3.05e-02	3.05e-02	1	HGF,CXCL12,BMP4,FGF7,VEGFC,SCG2
GO:0005509	calcium ion binding	3.99e-04	3.99e-04	1	FBLN1,COMP,ASPN,SPOCK2,SMOC2,SPARC,PCDHB6,MAN1C1,PKD2,FKBP9,ITPR2,LRP1,CALU,AOC3,LOXL2,TMEM2,SYTL2,THBS1,SLIT2,SYT8,SPOCK1,SPARCL1,FBLN2,CLEC3B,FBN1,CALB2,SELP,CDK5R1,THBD,MEX3B,SLIT3,ENPP1,ANXA8
GO:0019955	cytokine binding	1.78e-03	1.78e-03	1	CHRD,NRP2,TGFB3,PXDN,CD36,THBS1,ITGB1,KIT,NBL1,PDPN,TGFBR2,GREM1,SOSTDC1,NOG
GO:0000989	obsolete transcription factor activity, transcription factor binding	4.48e-02	4.48e-02	1	HMGA2,HEYL,HEY1
GO:0001968	fibronectin binding	5.86e-06	5.86e-06	1	FSTL3,FBLN1,IGFBP5,THBS1,CTSK,SFRP2,ITGB1,LRRC15,SSC5D
GO:0050840	extracellular matrix binding	1.59e-05	1.59e-05	1	COL11A1,GPC1,SPARC,NID1,THBS1,ECM1,SLIT2,SPARCL1,LRRC15,SSC5D
GO:0043236	laminin binding	5.23e-04	5.23e-04	1	GPC1,NID1,THBS1,ECM1,SLIT2,LRRC15,SSC5D
GO:0031005	filamin binding	1.21e-03	1.21e-03	1	CRMP1,DPYSL3,DPYSL4,FBLIM1,SYNPO2
GO:0050839	cell adhesion molecule binding	1.06e-06	1.06e-06	1	IGF1,LIMA1,WISP2,CNN2,ACTN1,FSCN1,FAP,COL16A1,WISP1,PPP1R13L,ECM2,CXCL12,CPE,VWF,PPFIBP1,FGF1,RTN4,FN1,CTGF,PPL,TGFBI,CALD1,KDR,COL5A1,MPRIP,TMEM2,THBS1,EMILIN1,SEMA7A,FBLN5,EPHA2,CYR61,PHLDB2,SFRP2,NLGN4X,LRRC4C,ITGB1,PTPRD,THY1,ADAMTS5,NTNG1,VCAM1,EDIL3,JAM3,FBN1,IGF2,TNXB,COL3A1,NPNT,NLGN2,CDK5R1,PLEC
GO:0005178	integrin binding	2.80e-14	2.80e-14	1	IGF1,WISP2,ACTN1,FAP,COL16A1,WISP1,ECM2,CXCL12,VWF,FGF1,FN1,CTGF,TGFBI,KDR,COL5A1,THBS1,EMILIN1,SEMA7A,FBLN5,CYR61,SFRP2,THY1,ADAMTS5,VCAM1,EDIL3,JAM3,FBN1,IGF2,TNXB,COL3A1,NPNT
GO:0005161	platelet-derived growth factor receptor binding	2.86e-02	2.86e-02	1	PDGFRB,PDGFRA,ITGA5,PDGFD
GO:0038191	neuropilin binding	4.28e-03	4.28e-03	1	SEMA3C,ABL1,SEMA5A,SEMA7A,SEMA3D
GO:0005126	cytokine receptor binding	1.10e-02	1.10e-02	1	BAMBI,IL11,CXCL12,TNFSF4,PGF,TGFB3,INHBA,PLCG1,BMP4,BMP2,LIF,PXDN,GDF11,CCL21,CXCL14,VEGFC,BMP6,ITGA5,TGFBR2,SPRED1,GREM1,C10ORF99,SPRED2,CCL14
GO:0005160	transforming growth factor beta receptor binding	1.60e-02	1.60e-02	1	BAMBI,TGFB3,INHBA,BMP4,BMP2,GDF11,BMP6,TGFBR2
GO:0005172	vascular endothelial growth factor receptor binding	8.09e-03	8.09e-03	1	PGF,VEGFC,ITGA5,GREM1
CORUM:5641	PSD95-FYN-NR2A complex	3.31e-02	3.31e-02	1	FYN,DLG4
CORUM:2435	ITGA1-ITGB1-PTPN2 complex	3.31e-02	3.31e-02	1	ITGB1,ITGA1
CORUM:2426	ITGA4-ITGB1-THBS1 complex	3.31e-02	3.31e-02	1	THBS1,ITGB1
CORUM:6190	p38gamma-Hsp90-K-Ras complex	3.31e-02	3.31e-02	1	KRAS,MAPK12
CORUM:2710	LRP-1-Alpha-2-M-annexin VI complex	3.31e-02	3.31e-02	1	LRP1,ANXA6
CORUM:2437	ITGA6-ITGB1-CYR61 complex	3.31e-02	3.31e-02	1	CYR61,ITGB1
CORUM:2384	ITGA5-ITGB1-ADAM15 complex	3.31e-02	3.31e-02	1	ITGB1,ITGA5
CORUM:2434	ITGA1-ITGB1-COL6A3 complex	2.82e-03	2.82e-03	1	ITGB1,COL6A3,ITGA1
CORUM:143	APP-FE65-LRP complex	3.31e-02	3.31e-02	1	LRP1,APP
CORUM:2853	ITGA5-ITGB1-CAL4A3 complex	3.31e-02	3.31e-02	1	ITGB1,ITGA5
CORUM:2421	ITGA4-ITGB1-VCAM1 complex	3.31e-02	3.31e-02	1	ITGB1,VCAM1
CORUM:3059	ITGA11-ITGB1-COL1A1 complex	2.82e-03	2.82e-03	1	COL1A1,ITGA11,ITGB1
CORUM:3028	TGF-beta receptor II-TGF-beta receptor I-TGF-beta3 complex	3.31e-02	3.31e-02	1	TGFB3,TGFBR2
CORUM:2442	ITGA9-ITGB1-VCAM1 complex	3.31e-02	3.31e-02	1	ITGB1,VCAM1
CORUM:6586	VEcad-VEGFR complex	2.82e-03	2.82e-03	1	FLT4,KDR,CDH5
CORUM:2428	ITGA4-ITGB1-THBS2 complex	3.31e-02	3.31e-02	1	ITGB1,THBS2
CORUM:6592	c-Abl-CAS-Abi1 complex	3.31e-02	3.31e-02	1	BCAR1,ABL1
CORUM:2417	ITGA4-ITGB1-EMILIN1 complex	3.31e-02	3.31e-02	1	EMILIN1,ITGB1
CORUM:2882	ITGA5-ITGB3-COL6A3 complex	3.31e-02	3.31e-02	1	ITGA5,COL6A3
CORUM:3043	BMP2-BRIA complex	3.31e-02	3.31e-02	1	BMP4,BMP2
CORUM:2431	ITGA2-ITGB1-COL6A3 complex	2.82e-03	2.82e-03	1	ITGB1,COL6A3,ITGA2
CORUM:2429	ITGA2-ITGB1-CD47 complex	3.31e-02	3.31e-02	1	ITGB1,ITGA2
CORUM:2850	ITGA5-ITGB1-FN-1-NOV complex	9.12e-03	9.12e-03	1	FN1,ITGB1,ITGA5
CORUM:2971	ITGA9-ITGB1-VEGFC complex	3.31e-02	3.31e-02	1	ITGB1,VEGFC
CORUM:3112	ITGA5-ITGB1-SPP1 complex	3.31e-02	3.31e-02	1	ITGB1,ITGA5
CORUM:2383	ITGA5-ITGB1-FN1-TGM2 complex	5.62e-04	5.62e-04	1	FN1,ITGB1,ITGA5,TGM2
CORUM:2430	ITGA2-ITGB1-CHAD complex	3.31e-02	3.31e-02	1	ITGB1,ITGA2
CORUM:1633	CyclinD1-CDK4-CDK6 complex	3.31e-02	3.31e-02	1	CDK6,CCND1
CORUM:2447	ITGA9-ITGB1-ADAM12 complex	3.31e-02	3.31e-02	1	ADAM12,ITGB1
CORUM:2351	ITGB6-FYN-FN1 complex	3.31e-02	3.31e-02	1	FYN,FN1
CORUM:2401	ITGA3-ITGB1-THBS1 complex	3.31e-02	3.31e-02	1	THBS1,ITGB1
HP:0000171	Microglossia	1.81e-02	1.81e-02	1	GLI3,COL7A1,PRRX1,BMP4,ECM1
HP:0032012	Heterotropia	3.23e-03	3.23e-03	1	COL11A1,FGFR3,SEC23A,COL12A1,SOBP,TGFB3,CHST3,DPP6,COL6A1,COL6A2,LGI4,COL6A3,TGFBR2,FBN1,ZEB2,NDN,COL4A1,MAGEL2,TUBB3
HP:0020045	Esodeviation	1.28e-02	1.28e-02	1	COL11A1,SEC23A,COL12A1,SOBP,CHST3,DPP6,COL6A1,COL6A2,LGI4,COL6A3,FBN1,ZEB2,NDN,MAGEL2
HP:0000565	Esotropia	1.16e-02	1.16e-02	1	COL11A1,SEC23A,COL12A1,SOBP,CHST3,DPP6,COL6A1,COL6A2,LGI4,COL6A3,FBN1,ZEB2,NDN,MAGEL2
